account_id,customer_id,account_type,account_status,opening_balance_inr,currency,open_date,home_branch_city
ACC00001688,CUST001688,Savings,Active,15619.02,INR,2025-03-20,Mumbai
ACC00001689,CUST001689,Savings,Active,207083.22,INR,2020-01-13,Mumbai
ACC00001690,CUST001690,Salary,Active,5341.07,INR,2021-03-30,Chennai
ACC00001691,CUST001691,Savings,Active,46860.46,INR,2021-05-24,Bengaluru
ACC00001692,CUST001692,Savings,Active,8796.17,INR,2025-06-23,Delhi
ACC00001693,CUST001693,Savings,Dormant,165152.55,INR,2019-10-18,Delhi
ACC00001694,CUST001694,Savings,Active,21915.06,INR,2020-04-28,Delhi
ACC00001695,CUST001695,Current,Active,88277.28,INR,2022-11-10,Mumbai
ACC00001696,CUST001696,Savings,Active,36675.67,INR,2025-08-20,Bengaluru
ACC00001697,CUST001697,Savings,Active,16998.41,INR,2025-05-22,Bengaluru
ACC00001698,CUST001698,Salary,Active,20333.83,INR,2024-06-27,Mumbai
ACC00001699,CUST001699,Savings,Dormant,18157.86,INR,2019-12-24,Mumbai
ACC00001700,CUST001700,Savings,Dormant,26536.41,INR,2020-09-25,Mumbai
ACC00001701,CUST001701,Current,Active,15968.77,INR,2020-10-22,Hyderabad
ACC00001702,CUST001702,Current,Active,10296.57,INR,2023-06-15,Chennai
ACC00001703,CUST001703,Current,Active,5718.4,INR,2023-04-05,Hyderabad
ACC00001704,CUST001704,Savings,Active,98528.72,INR,2023-04-17,Delhi
ACC00001705,CUST001705,Savings,Active,38982.29,INR,2023-02-11,Mumbai
ACC00001706,CUST001706,Salary,Active,58291.13,INR,2023-01-14,Hyderabad
ACC00001707,CUST001707,Savings,Active,6875.21,INR,2022-12-23,Hyderabad
ACC00001708,CUST001708,Savings,Active,29130.33,INR,2025-08-27,Hyderabad
ACC00001709,CUST001709,Savings,Active,12023.22,INR,2022-03-28,Mumbai
ACC00001710,CUST001710,Savings,Active,26228.79,INR,2019-08-31,Delhi
ACC00001711,CUST001711,Savings,Active,1581.51,INR,2021-11-29,Hyderabad
ACC00001712,CUST001712,Current,Active,10725.19,INR,2023-10-14,Chennai
ACC00001713,CUST001713,Savings,Dormant,44536.46,INR,2025-05-15,Hyderabad
ACC00001714,CUST001714,Savings,Active,108094.83,INR,2023-04-14,Delhi
ACC00001715,CUST001715,Savings,Active,47147.89,INR,2024-01-24,Delhi
ACC00001716,CUST001716,Savings,Active,61258.34,INR,2021-08-02,Hyderabad
ACC00001717,CUST001717,Savings,Active,10634.8,INR,2025-10-29,Bengaluru
ACC00001718,CUST001718,Savings,Dormant,31495.06,INR,2020-07-04,Delhi
ACC00001719,CUST001719,Savings,Active,20377.61,INR,2020-07-07,Delhi
ACC00001720,CUST001720,Savings,Active,3152.8,INR,2020-08-30,Hyderabad
ACC00001721,CUST001721,Savings,Active,101347.36,INR,2024-10-28,Hyderabad
ACC00001722,CUST001722,Savings,Active,15802.69,INR,2020-09-17,Hyderabad
ACC00001723,CUST001723,Current,Active,59698.59,INR,2023-05-18,Hyderabad
ACC00001724,CUST001724,Savings,Active,28194.29,INR,2022-10-31,Mumbai
ACC00001725,CUST001725,Savings,Active,10416.5,INR,2019-06-01,Bengaluru
ACC00001726,CUST001726,Current,Active,72474.09,INR,2022-07-19,Hyderabad
ACC00001727,CUST001727,Savings,Dormant,1662.79,INR,2019-09-08,Chennai
ACC00001728,CUST001728,Savings,Dormant,27400.24,INR,2019-12-22,Chennai
ACC00001729,CUST001729,Salary,Active,15526.8,INR,2022-12-22,Delhi
ACC00001730,CUST001730,Current,Active,10184.16,INR,2025-06-11,Hyderabad
ACC00001731,CUST001731,Savings,Active,30851.14,INR,2019-06-04,Mumbai
ACC00001732,CUST001732,Savings,Active,53009.99,INR,2023-09-14,Mumbai
ACC00001733,CUST001733,Salary,Dormant,93228.64,INR,2025-09-11,Delhi
ACC00001734,CUST001734,Salary,Dormant,41549.6,INR,2022-07-17,Bengaluru
ACC00001735,CUST001735,Salary,Active,160007.49,INR,2023-02-23,Bengaluru
ACC00001736,CUST001736,Savings,Active,26935.01,INR,2019-08-05,Hyderabad
ACC00001737,CUST001737,Savings,Dormant,6112.53,INR,2024-08-17,Hyderabad
ACC00001738,CUST001738,Savings,Dormant,5942.15,INR,2021-08-17,Mumbai
ACC00001739,CUST001739,Savings,Dormant,55240.41,INR,2021-02-24,Delhi
ACC00001740,CUST001740,Savings,Dormant,19379.11,INR,2020-01-27,Hyderabad
ACC00001741,CUST001741,Current,Active,38218.39,INR,2020-02-08,Delhi
ACC00001742,CUST001742,Salary,Active,2212.86,INR,2024-10-01,Chennai
ACC00001743,CUST001743,Savings,Dormant,18567.52,INR,2023-03-03,Bengaluru
ACC00001744,CUST001744,Salary,Active,93906.92,INR,2019-12-03,Chennai
ACC00001745,CUST001745,Savings,Active,78770.76,INR,2019-05-15,Hyderabad
ACC00001746,CUST001746,Savings,Active,78813.89,INR,2022-07-01,Hyderabad
ACC00001747,CUST001747,Current,Dormant,261810.47,INR,2024-01-31,Bengaluru
ACC00001748,CUST001748,Current,Dormant,28362.42,INR,2024-07-26,Bengaluru
ACC00001749,CUST001749,Savings,Active,9641.96,INR,2022-10-31,Chennai
ACC00001750,CUST001750,Savings,Active,38064.84,INR,2025-12-17,Bengaluru
ACC00001751,CUST001751,Savings,Active,63641.97,INR,2020-07-07,Delhi
ACC00001752,CUST001752,Savings,Active,19321.97,INR,2019-07-02,Hyderabad
ACC00001753,CUST001753,Current,Active,5763.82,INR,2020-05-08,Hyderabad
ACC00001754,CUST001754,Current,Active,19009.85,INR,2022-06-22,Delhi
ACC00001755,CUST001755,Savings,Active,241921.41,INR,2025-06-29,Mumbai
ACC00001756,CUST001756,Current,Active,16277.2,INR,2025-05-17,Delhi
ACC00001757,CUST001757,Savings,Active,77914.6,INR,2019-04-05,Hyderabad
ACC00001758,CUST001758,Savings,Dormant,9832.8,INR,2021-01-02,Bengaluru
ACC00001759,CUST001759,Current,Dormant,62914.53,INR,2020-01-30,Bengaluru
ACC00001760,CUST001760,Savings,Dormant,82680.64,INR,2021-07-26,Chennai
ACC00001761,CUST001761,Savings,Dormant,44106.91,INR,2022-12-15,Chennai
ACC00001762,CUST001762,Savings,Dormant,6348.43,INR,2021-05-16,Mumbai
ACC00001763,CUST001763,Savings,Active,30223.2,INR,2021-12-13,Hyderabad
ACC00001764,CUST001764,Current,Active,29742.66,INR,2023-10-14,Chennai
ACC00001765,CUST001765,Savings,Dormant,27292.98,INR,2021-10-10,Chennai
ACC00001766,CUST001766,Savings,Dormant,13286.3,INR,2024-02-26,Chennai
ACC00001767,CUST001767,Salary,Active,33436.75,INR,2020-10-06,Hyderabad
ACC00001768,CUST001768,Savings,Dormant,17528.24,INR,2020-03-05,Chennai
ACC00001769,CUST001769,Current,Active,36627.46,INR,2022-08-24,Bengaluru
ACC00001770,CUST001770,Savings,Active,13526.13,INR,2023-09-22,Delhi
ACC00001771,CUST001771,Savings,Active,16409.35,INR,2023-10-27,Hyderabad
ACC00001772,CUST001772,Salary,Active,45747.52,INR,2024-11-28,Delhi
ACC00001773,CUST001773,Savings,Active,52389.67,INR,2020-01-25,Hyderabad
ACC00001774,CUST001774,Savings,Active,24474.08,INR,2025-08-20,Bengaluru
ACC00001775,CUST001775,Current,Active,10721.07,INR,2021-10-21,Chennai
ACC00001776,CUST001776,Savings,Active,8246.49,INR,2024-02-24,Chennai
ACC00001777,CUST001777,Savings,Active,190823.36,INR,2019-04-21,Mumbai
ACC00001778,CUST001778,Savings,Dormant,6218.69,INR,2022-03-20,Hyderabad
ACC00001779,CUST001779,Savings,Active,17188.6,INR,2024-03-03,Chennai
ACC00001780,CUST001780,Salary,Active,15659.12,INR,2020-04-15,Hyderabad
ACC00001781,CUST001781,Savings,Active,29908.39,INR,2024-12-30,Hyderabad
ACC00001782,CUST001782,Savings,Active,19144.63,INR,2020-09-06,Mumbai
ACC00001783,CUST001783,Salary,Active,34419.6,INR,2025-05-18,Delhi
ACC00001784,CUST001784,Salary,Active,19944.08,INR,2024-07-22,Bengaluru
ACC00001785,CUST001785,Savings,Active,50925.45,INR,2023-06-05,Bengaluru
ACC00001786,CUST001786,Savings,Active,30205.46,INR,2021-12-17,Chennai
ACC00001787,CUST001787,Savings,Active,11067.12,INR,2020-01-30,Bengaluru
ACC00001788,CUST001788,Current,Dormant,16581.62,INR,2020-11-30,Delhi
ACC00001789,CUST001789,Savings,Active,22258.76,INR,2024-09-12,Bengaluru
ACC00001790,CUST001790,Savings,Active,79996.71,INR,2023-10-27,Bengaluru
ACC00001791,CUST001791,Salary,Active,66760.76,INR,2020-08-23,Bengaluru
ACC00001792,CUST001792,Current,Active,107678.47,INR,2023-03-09,Delhi
ACC00001793,CUST001793,Salary,Active,62096.6,INR,2020-10-17,Bengaluru
ACC00001794,CUST001794,Salary,Active,16077.22,INR,2023-02-02,Bengaluru
ACC00001795,CUST001795,Savings,Active,66668.4,INR,2025-06-22,Mumbai
ACC00001796,CUST001796,Savings,Dormant,331640.79,INR,2019-04-21,Mumbai
ACC00001797,CUST001797,Salary,Active,38375.24,INR,2024-07-04,Mumbai
ACC00001798,CUST001798,Savings,Dormant,20114.73,INR,2020-05-04,Bengaluru
ACC00001799,CUST001799,Savings,Dormant,10622.37,INR,2025-03-31,Bengaluru
ACC00001800,CUST001800,Savings,Active,15557.08,INR,2021-08-19,Delhi
ACC00001801,CUST001801,Current,Active,6475.02,INR,2020-01-21,Bengaluru
ACC00001802,CUST001802,Savings,Dormant,14953.15,INR,2022-07-09,Bengaluru
ACC00001803,CUST001803,Savings,Active,21721.92,INR,2023-04-08,Delhi
ACC00001804,CUST001804,Savings,Active,128031.96,INR,2024-02-04,Bengaluru
ACC00001805,CUST001805,Current,Dormant,18908.0,INR,2020-06-09,Bengaluru
ACC00001806,CUST001806,Current,Dormant,14234.43,INR,2022-06-01,Hyderabad
ACC00001807,CUST001807,Savings,Active,27507.26,INR,2023-09-18,Bengaluru
ACC00001808,CUST001808,Savings,Active,10090.15,INR,2020-08-11,Mumbai
ACC00001809,CUST001809,Savings,Active,64611.7,INR,2025-01-10,Hyderabad
ACC00001810,CUST001810,Salary,Active,65582.81,INR,2020-11-21,Delhi
ACC00001811,CUST001811,Savings,Active,10592.13,INR,2024-06-09,Delhi
ACC00001812,CUST001812,Current,Dormant,28332.26,INR,2025-10-01,Hyderabad
ACC00001813,CUST001813,Salary,Dormant,25699.48,INR,2022-10-20,Chennai
ACC00001814,CUST001814,Savings,Active,80433.19,INR,2023-06-10,Bengaluru
ACC00001815,CUST001815,Savings,Active,65026.02,INR,2019-06-23,Mumbai
ACC00001816,CUST001816,Savings,Dormant,16950.04,INR,2025-11-25,Mumbai
ACC00001817,CUST001817,Current,Active,38550.9,INR,2020-10-30,Delhi
ACC00001818,CUST001818,Current,Active,31947.81,INR,2021-09-07,Bengaluru
ACC00001819,CUST001819,Savings,Active,22652.26,INR,2022-01-09,Mumbai
ACC00001820,CUST001820,Current,Dormant,32677.51,INR,2023-03-12,Delhi
ACC00001821,CUST001821,Savings,Active,14004.57,INR,2021-10-27,Delhi
ACC00001822,CUST001822,Savings,Dormant,36638.47,INR,2023-06-28,Mumbai
ACC00001823,CUST001823,Savings,Active,11230.39,INR,2024-10-06,Delhi
ACC00001824,CUST001824,Savings,Active,10756.75,INR,2020-07-04,Delhi
ACC00001825,CUST001825,Current,Active,25474.23,INR,2020-02-18,Hyderabad
ACC00001826,CUST001826,Current,Active,174616.51,INR,2020-05-03,Delhi
ACC00001827,CUST001827,Savings,Active,21694.91,INR,2020-08-15,Hyderabad
ACC00001828,CUST001828,Savings,Active,82458.49,INR,2024-10-19,Hyderabad
ACC00001829,CUST001829,Savings,Dormant,40953.44,INR,2019-10-11,Mumbai
ACC00001830,CUST001830,Savings,Active,27058.35,INR,2022-04-30,Mumbai
ACC00001831,CUST001831,Savings,Dormant,61567.77,INR,2024-10-15,Chennai
ACC00001832,CUST001832,Savings,Active,30027.0,INR,2025-08-16,Chennai
ACC00001833,CUST001833,Savings,Active,54952.39,INR,2019-07-06,Bengaluru
ACC00001834,CUST001834,Salary,Active,26555.01,INR,2025-12-31,Hyderabad
ACC00001835,CUST001835,Savings,Active,77506.7,INR,2025-10-23,Hyderabad
ACC00001836,CUST001836,Current,Active,40359.62,INR,2019-05-27,Delhi
ACC00001837,CUST001837,Savings,Dormant,13555.87,INR,2023-04-21,Mumbai
ACC00001838,CUST001838,Savings,Active,55980.22,INR,2025-11-06,Mumbai
ACC00001839,CUST001839,Savings,Dormant,45649.87,INR,2023-05-29,Bengaluru
ACC00001840,CUST001840,Savings,Active,10408.11,INR,2022-01-29,Bengaluru
ACC00001841,CUST001841,Salary,Active,80808.24,INR,2019-07-12,Bengaluru
ACC00001842,CUST001842,Savings,Dormant,45207.72,INR,2021-04-23,Delhi
ACC00001843,CUST001843,Savings,Active,32350.63,INR,2025-10-07,Chennai
ACC00001844,CUST001844,Current,Active,41374.43,INR,2020-04-15,Hyderabad
ACC00001845,CUST001845,Savings,Dormant,27364.7,INR,2021-06-15,Delhi
ACC00001846,CUST001846,Savings,Active,54930.58,INR,2023-05-03,Mumbai
ACC00001847,CUST001847,Savings,Dormant,37709.43,INR,2025-04-15,Hyderabad
ACC00001848,CUST001848,Salary,Active,27905.69,INR,2021-04-21,Chennai
ACC00001849,CUST001849,Savings,Active,16830.38,INR,2021-11-16,Mumbai
ACC00001850,CUST001850,Current,Active,8502.89,INR,2021-10-12,Hyderabad
ACC00001851,CUST001851,Savings,Dormant,1933.33,INR,2020-01-22,Hyderabad
ACC00001852,CUST001852,Salary,Dormant,87874.16,INR,2019-07-03,Delhi
ACC00001853,CUST001853,Salary,Active,22817.83,INR,2024-08-17,Chennai
ACC00001854,CUST001854,Savings,Active,13217.78,INR,2020-05-18,Bengaluru
ACC00001855,CUST001855,Salary,Active,22643.59,INR,2020-05-05,Hyderabad
ACC00001856,CUST001856,Savings,Active,34768.43,INR,2024-05-07,Bengaluru
ACC00001857,CUST001857,Savings,Active,11085.0,INR,2021-07-29,Delhi
ACC00001858,CUST001858,Savings,Dormant,49257.61,INR,2022-07-06,Chennai
ACC00001859,CUST001859,Savings,Active,332079.35,INR,2024-12-09,Mumbai
ACC00001860,CUST001860,Savings,Dormant,67486.75,INR,2024-04-19,Hyderabad
ACC00001861,CUST001861,Savings,Dormant,11439.87,INR,2023-01-26,Chennai
ACC00001862,CUST001862,Savings,Active,92294.63,INR,2022-12-08,Hyderabad
ACC00001863,CUST001863,Savings,Active,24973.41,INR,2024-02-11,Hyderabad
ACC00001864,CUST001864,Savings,Active,26883.92,INR,2022-01-02,Bengaluru
ACC00001865,CUST001865,Salary,Active,8825.47,INR,2024-06-13,Mumbai
ACC00001866,CUST001866,Current,Active,18560.68,INR,2021-11-28,Mumbai
ACC00001867,CUST001867,Savings,Active,82863.64,INR,2023-08-24,Chennai
ACC00001868,CUST001868,Savings,Active,107075.33,INR,2025-10-11,Bengaluru
ACC00001869,CUST001869,Savings,Dormant,26303.01,INR,2023-03-03,Bengaluru
ACC00001870,CUST001870,Savings,Active,15291.21,INR,2020-01-24,Delhi
ACC00001871,CUST001871,Savings,Active,16704.64,INR,2023-11-04,Delhi
ACC00001872,CUST001872,Savings,Active,13358.49,INR,2019-09-27,Mumbai
ACC00001873,CUST001873,Salary,Active,15658.3,INR,2020-03-24,Hyderabad
ACC00001874,CUST001874,Current,Dormant,10552.12,INR,2022-08-04,Delhi
ACC00001875,CUST001875,Savings,Active,4272.72,INR,2019-07-23,Delhi
ACC00001876,CUST001876,Savings,Active,164310.29,INR,2021-03-11,Chennai
ACC00001877,CUST001877,Savings,Active,168241.93,INR,2020-04-30,Delhi
ACC00001878,CUST001878,Savings,Active,3427.08,INR,2021-09-08,Bengaluru
ACC00001879,CUST001879,Savings,Active,39219.69,INR,2024-11-19,Bengaluru
ACC00001880,CUST001880,Savings,Active,20045.19,INR,2022-12-20,Bengaluru
ACC00001881,CUST001881,Savings,Dormant,6412.73,INR,2024-03-23,Chennai
ACC00001882,CUST001882,Salary,Active,107134.14,INR,2024-09-19,Chennai
ACC00001883,CUST001883,Savings,Active,122126.68,INR,2022-05-22,Hyderabad
ACC00001884,CUST001884,Savings,Active,9696.1,INR,2023-10-02,Mumbai
ACC00001885,CUST001885,Current,Active,8135.21,INR,2025-11-26,Delhi
ACC00001886,CUST001886,Savings,Active,77933.82,INR,2022-07-05,Hyderabad
ACC00001887,CUST001887,Savings,Active,66720.54,INR,2025-07-03,Hyderabad
ACC00001888,CUST001888,Savings,Active,21849.08,INR,2022-10-17,Mumbai
ACC00001889,CUST001889,Savings,Active,22639.85,INR,2023-04-26,Chennai
ACC00001890,CUST001890,Savings,Dormant,15954.16,INR,2024-10-08,Bengaluru
ACC00001891,CUST001891,Savings,Active,7165.4,INR,2022-10-06,Mumbai
ACC00001892,CUST001892,Savings,Active,23792.67,INR,2022-02-16,Mumbai
ACC00001893,CUST001893,Savings,Active,59377.47,INR,2020-06-25,Delhi
ACC00001894,CUST001894,Current,Active,49821.91,INR,2023-01-27,Delhi
ACC00001895,CUST001895,Savings,Active,4768.75,INR,2023-03-31,Delhi
ACC00001896,CUST001896,Salary,Active,32453.25,INR,2019-11-17,Mumbai
ACC00001897,CUST001897,Savings,Active,32116.63,INR,2023-12-09,Mumbai
ACC00001898,CUST001898,Current,Active,13500.3,INR,2019-08-29,Chennai
ACC00001899,CUST001899,Savings,Active,81610.65,INR,2026-01-01,Hyderabad
ACC00001900,CUST001900,Salary,Active,18616.15,INR,2023-08-22,Mumbai
ACC00001901,CUST001901,Salary,Active,59848.22,INR,2023-06-21,Mumbai
ACC00001902,CUST001902,Savings,Active,26232.87,INR,2022-05-21,Chennai
ACC00001903,CUST001903,Savings,Active,24449.92,INR,2019-05-25,Hyderabad
ACC00001904,CUST001904,Savings,Active,23575.18,INR,2025-01-28,Hyderabad
ACC00001905,CUST001905,Savings,Active,92151.38,INR,2021-04-16,Hyderabad
ACC00001906,CUST001906,Current,Dormant,13271.79,INR,2021-03-21,Delhi
ACC00001907,CUST001907,Savings,Active,27479.01,INR,2021-08-02,Mumbai
ACC00001908,CUST001908,Savings,Active,10850.77,INR,2024-07-03,Bengaluru
ACC00001909,CUST001909,Savings,Active,36164.83,INR,2022-11-05,Chennai
ACC00001910,CUST001910,Savings,Active,235332.08,INR,2019-06-01,Chennai
ACC00001911,CUST001911,Savings,Active,11634.37,INR,2024-04-27,Bengaluru
ACC00001912,CUST001912,Savings,Active,50426.47,INR,2023-06-27,Chennai
ACC00001913,CUST001913,Savings,Dormant,39252.39,INR,2024-06-18,Delhi
ACC00001914,CUST001914,Savings,Active,59873.35,INR,2025-10-11,Mumbai
ACC00001915,CUST001915,Savings,Dormant,183379.53,INR,2021-01-05,Mumbai
ACC00001916,CUST001916,Salary,Dormant,70978.02,INR,2021-04-04,Bengaluru
ACC00001917,CUST001917,Savings,Dormant,22157.88,INR,2021-01-09,Hyderabad
ACC00001918,CUST001918,Salary,Active,166441.93,INR,2021-05-17,Mumbai
ACC00001919,CUST001919,Savings,Active,18181.45,INR,2025-06-10,Hyderabad
ACC00001920,CUST001920,Savings,Active,26207.65,INR,2025-05-21,Delhi
ACC00001921,CUST001921,Savings,Active,37737.08,INR,2021-06-19,Hyderabad
ACC00001922,CUST001922,Savings,Dormant,4040.26,INR,2023-07-26,Mumbai
ACC00001923,CUST001923,Salary,Active,20961.78,INR,2022-08-21,Chennai
ACC00001924,CUST001924,Savings,Active,35663.06,INR,2019-04-30,Bengaluru
ACC00001925,CUST001925,Savings,Dormant,9800.98,INR,2025-11-25,Mumbai
ACC00001926,CUST001926,Savings,Active,21020.4,INR,2021-12-21,Delhi
ACC00001927,CUST001927,Savings,Active,61273.14,INR,2022-03-28,Chennai
ACC00001928,CUST001928,Savings,Active,142361.37,INR,2023-05-14,Bengaluru
ACC00001929,CUST001929,Savings,Active,19937.08,INR,2020-05-30,Bengaluru
ACC00001930,CUST001930,Salary,Dormant,4893.31,INR,2022-06-18,Delhi
ACC00001931,CUST001931,Savings,Active,79331.45,INR,2023-03-01,Delhi
ACC00001932,CUST001932,Savings,Dormant,14526.68,INR,2023-06-10,Hyderabad
ACC00001933,CUST001933,Savings,Active,100839.32,INR,2025-06-11,Bengaluru
ACC00001934,CUST001934,Savings,Active,153850.72,INR,2022-12-25,Bengaluru
ACC00001935,CUST001935,Savings,Active,29021.94,INR,2020-05-01,Chennai
ACC00001936,CUST001936,Savings,Dormant,16868.76,INR,2020-08-02,Bengaluru
ACC00001937,CUST001937,Savings,Dormant,5487.21,INR,2022-04-13,Bengaluru
ACC00001938,CUST001938,Savings,Active,13589.2,INR,2022-05-22,Chennai
ACC00001939,CUST001939,Salary,Active,13386.13,INR,2021-06-13,Bengaluru
ACC00001940,CUST001940,Current,Dormant,13042.95,INR,2026-01-02,Chennai
ACC00001941,CUST001941,Current,Active,22436.03,INR,2021-02-06,Delhi
ACC00001942,CUST001942,Savings,Active,24043.23,INR,2025-02-02,Mumbai
ACC00001943,CUST001943,Savings,Active,8823.73,INR,2020-11-10,Delhi
ACC00001944,CUST001944,Savings,Active,41036.42,INR,2023-10-04,Chennai
ACC00001945,CUST001945,Salary,Active,159998.04,INR,2025-01-31,Hyderabad
ACC00001946,CUST001946,Savings,Active,28375.22,INR,2024-10-02,Bengaluru
ACC00001947,CUST001947,Salary,Active,66719.73,INR,2021-04-04,Delhi
ACC00001948,CUST001948,Savings,Active,32846.71,INR,2022-09-30,Mumbai
ACC00001949,CUST001949,Savings,Active,72137.46,INR,2019-12-11,Bengaluru
ACC00001950,CUST001950,Current,Active,9327.82,INR,2019-07-03,Hyderabad
ACC00001951,CUST001951,Savings,Active,34822.82,INR,2025-07-02,Mumbai
ACC00001952,CUST001952,Savings,Active,16244.71,INR,2022-04-13,Delhi
ACC00001953,CUST001953,Current,Active,16568.93,INR,2023-12-11,Bengaluru
ACC00001954,CUST001954,Current,Dormant,124712.08,INR,2020-06-12,Hyderabad
ACC00001955,CUST001955,Savings,Dormant,127467.18,INR,2021-06-13,Chennai
ACC00001956,CUST001956,Savings,Active,20111.82,INR,2023-07-20,Delhi
ACC00001957,CUST001957,Current,Active,16368.78,INR,2020-07-12,Bengaluru
ACC00001958,CUST001958,Savings,Active,8953.89,INR,2023-01-13,Bengaluru
ACC00001959,CUST001959,Current,Active,18678.38,INR,2023-02-15,Mumbai
ACC00001960,CUST001960,Savings,Dormant,18227.24,INR,2025-12-24,Delhi
ACC00001961,CUST001961,Savings,Active,23360.59,INR,2024-08-17,Bengaluru
ACC00001962,CUST001962,Savings,Active,45816.88,INR,2021-02-01,Hyderabad
ACC00001963,CUST001963,Savings,Active,22244.4,INR,2021-05-31,Hyderabad
ACC00001964,CUST001964,Savings,Active,41918.74,INR,2019-07-23,Bengaluru
ACC00001965,CUST001965,Savings,Dormant,40782.61,INR,2020-05-20,Hyderabad
ACC00001966,CUST001966,Salary,Active,18220.85,INR,2023-11-19,Hyderabad
ACC00001967,CUST001967,Salary,Active,44056.56,INR,2020-05-22,Chennai
ACC00001968,CUST001968,Savings,Dormant,7194.82,INR,2023-12-13,Hyderabad
ACC00001969,CUST001969,Savings,Active,105907.25,INR,2022-03-23,Mumbai
ACC00001970,CUST001970,Savings,Active,35749.15,INR,2021-04-07,Chennai
ACC00001971,CUST001971,Salary,Active,23685.15,INR,2020-02-11,Delhi
ACC00001972,CUST001972,Savings,Dormant,260528.47,INR,2025-07-24,Delhi
ACC00001973,CUST001973,Savings,Active,33272.56,INR,2020-01-12,Mumbai
ACC00001974,CUST001974,Salary,Active,6881.97,INR,2020-07-08,Bengaluru
ACC00001975,CUST001975,Savings,Active,46874.7,INR,2020-08-23,Bengaluru
ACC00001976,CUST001976,Savings,Active,45178.35,INR,2024-12-09,Mumbai
ACC00001977,CUST001977,Salary,Active,19299.64,INR,2023-08-31,Bengaluru
ACC00001978,CUST001978,Salary,Active,9575.13,INR,2023-06-01,Mumbai
ACC00001979,CUST001979,Savings,Active,70516.06,INR,2019-08-02,Bengaluru
ACC00001980,CUST001980,Savings,Dormant,103186.79,INR,2021-02-27,Hyderabad
ACC00001981,CUST001981,Savings,Dormant,17627.2,INR,2021-01-25,Delhi
ACC00001982,CUST001982,Current,Active,87093.77,INR,2024-03-05,Delhi
ACC00001983,CUST001983,Salary,Active,87813.92,INR,2025-04-04,Bengaluru
ACC00001984,CUST001984,Salary,Dormant,102960.88,INR,2023-01-18,Mumbai
ACC00001985,CUST001985,Savings,Dormant,4576.96,INR,2024-11-01,Hyderabad
ACC00001986,CUST001986,Savings,Dormant,121161.82,INR,2023-02-04,Mumbai
ACC00001987,CUST001987,Salary,Active,250273.43,INR,2024-08-17,Delhi
ACC00001988,CUST001988,Salary,Dormant,12236.56,INR,2022-09-17,Hyderabad
ACC00001989,CUST001989,Savings,Dormant,22138.12,INR,2022-10-16,Delhi
ACC00001990,CUST001990,Salary,Active,93809.94,INR,2023-07-01,Bengaluru
ACC00001991,CUST001991,Savings,Active,23634.9,INR,2025-11-07,Bengaluru
ACC00001992,CUST001992,Savings,Active,24483.54,INR,2024-12-14,Delhi
ACC00001993,CUST001993,Savings,Active,33676.81,INR,2024-02-10,Chennai
ACC00001994,CUST001994,Savings,Active,18407.27,INR,2024-01-29,Bengaluru
ACC00001995,CUST001995,Savings,Active,9131.57,INR,2020-04-12,Chennai
ACC00001996,CUST001996,Current,Active,57640.24,INR,2023-08-28,Hyderabad
ACC00001997,CUST001997,Savings,Active,12292.95,INR,2023-01-29,Mumbai
ACC00001998,CUST001998,Savings,Active,41683.49,INR,2023-12-06,Mumbai
ACC00001999,CUST001999,Salary,Active,51581.11,INR,2019-07-25,Bengaluru
ACC00002000,CUST002000,Savings,Active,45538.47,INR,2023-04-28,Bengaluru
